pedido_id,cliente_id,tienda_id,fecha_pedido,estado,total_bruto,total_descuentos,total_neto,metodo_pago,codigo_postal_envio,hora_entrega
5042754,109503.0,1,2024-07-13 17:44:07,entregado,20.07,2.01,18.06,tarjeta,08001,2024-07-13 21:09:35
5042755,109771.0,2,2024-07-02 11:30:57,entregado,24.41,1.22,23.19,TARJETA,28050,2024-07-02 13:35:02
5042756,112103.0,1,2024-07-01 17:53:33,entregado,40.59,6.09,34.5,tarjeta,08001,2024-07-01 18:56:05
5042757,114356.0,1,2024-08-24 21:27:32,entregado,27.15,0.0,27.15,tarjeta,08020,2024-08-24 22:42:06
5042758,105207.0,4,2024-07-05 09:19:05,cancelado,59.4,8.91,50.49,paypal,41004,
5042759,111651.0,4,2024-07-24 11:19:11,entregado,19.77,0.99,18.78,paypal,41014,2024-07-24 13:06:48
5042760,104387.0,4,2024-06-16 10:03:45,entregado,17.65,0.0,17.65,efectivo_entrega,41012,2024-06-16 11:53:34
5042761,114209.0,3,2024-07-07 12:15:23,entregado,56.19,0.0,56.19,tarjeta,46001,2024-07-07 14:34:11
5042762,109023.0,3,2024-06-28 21:30:09,entregado,57.63,0.0,57.63,transferencia,46019,2024-06-28 23:09:34
5042763,111580.0,4,2024-06-17 19:55:40,entregado,28.66,2.87,25.79,bizum,41006,2024-06-17 22:31:34
5042764,108646.0,3,2024-08-29 11:21:44,entregado,19.92,0.0,19.92,bizum,46006,2024-08-29 13:17:33
5042765,109398.0,5,2024-07-13 19:01:40,devuelto,40.31,0.0,40.31,paypal,48002,
5042766,103223.0,3,02/07/2024 08:44,en_reparto,31.08,6.22,24.86,tarjeta,46004,
5042767,114495.0,2,2024-08-07 08:24:37,entregado,81.61,12.24,69.37,bizum,28036,2024-08-07 09:56:51
5042768,100469.0,2,2024-06-24 19:47:46,en_preparacion,14.6,1.46,13.14,tarjeta,28036,
5042769,101624.0,2,2024-06-11 16:40:09,entregado,86.88,8.69,78.19,efectivo_entrega,28005,2024-06-11 19:15:45
5042770,102586.0,2,2024-07-18 17:07:19,cancelado,25.4,0.0,25.4,bizum,28042,
5042771,103367.0,4,2024-06-16 08:07:34,entregado,76.0,11.4,64.6,efectivo_entrega,41017,2024-06-16 11:15:25
5042772,102914.0,1,2024-06-03 14:13:44,entregado,19.66,0.0,19.66,tarjeta,08019,2024-06-03 17:08:43
5042773,105100.0,2,2024-07-02 22:56:23,entregado,16.04,1.6,14.44,bizum,28012,2024-07-03 01:50:54
5042774,108837.0,2,2024-07-21 14:36:10,entregado,27.93,1.4,26.53,tarjeta,28010,2024-07-21 15:48:48
5042775,104295.0,2,2024-07-01 18:01:55,devuelto,19.76,0.0,19.76,bizum,28012,
5042776,,3,15/07/2024 18:23,entregado,16.24,0.0,16.24,PAYPAL,46021,2024-07-15 20:18:45
5042777,102496.0,2,2024-06-27 09:14:41,entregado,40.86,4.09,36.77,paypal,28005,2024-06-27 10:55:19
5042778,108177.0,1,2024-07-12 20:46:36,entregado,19.09,2.86,16.23,tarjeta,08002,2024-07-12 23:19:03
5042779,112989.0,5,2024-06-21 11:54:17,entregado,10.31,0.0,10.31,bizum,48013,2024-06-21 14:22:42
5042780,103782.0,4,2024-04-18 07:18:58,entregado,16.26,0.0,16.26,bizum,41014,2024-04-18 09:03:22
5042781,104120.0,1,2024-05-12 19:12:29,entregado,64.63,3.23,61.4,tarjeta,08034,2024-05-12 21:07:50
5042782,103482.0,2,2024-05-15 12:37:24,entregado,27.12,0.0,27.12,Tarjeta,28016,2024-05-15 15:56:33
5042783,105514.0,4,2024-06-11 16:28:10,entregado,96.88,0.0,96.88,transferencia,41012,2024-06-11 18:45:11
5042784,104683.0,1,2024-07-15 18:23:48,entregado,40.1,0.0,40.1,tarjeta,08009,2024-07-15 20:03:55
5042785,105206.0,3,2024-08-04 16:51:47,entregado,29.26,4.39,24.87,paypal,46006,2024-08-04 18:35:55
5042786,106837.0,1,2024-08-03 17:33:32,entregado,26.65,0.0,26.65,bizum,08015,2024-08-03 20:08:31
5042787,108726.0,3,2024-06-24 10:09:38,entregado,40.63,0.0,40.63,efectivo_entrega,46005,2024-06-24 12:22:38
5042788,109274.0,2,2024-08-22 16:15:30,entregado,17.45,2.62,14.83,tarjeta,28010,2024-08-22 19:38:27
5042789,111148.0,1,2024-06-27 09:43:25,entregado,24.01,0.0,24.01,bizum,08023,2024-06-27 11:18:13
5042790,109835.0,3,2024-05-25 18:05:51,entregado,16.37,0.0,16.37,bizum,46022,2024-05-25 20:20:21
5042791,113512.0,3,2024-07-03 16:36:24,entregado,8.44,0.42,8.02,efectivo_entrega,46015,2024-07-03 18:53:44
5042792,100655.0,1,2024-06-12 18:38:58,entregado,45.26,6.79,38.47,tarjeta,08004,2024-06-12 19:46:54
5042793,114310.0,1,2024-07-14 22:36:00,devuelto,15.07,0.0,15.07,paypal,08007,
5042794,109771.0,4,2024-08-09 18:19:21,entregado,11.98,0.6,11.38,tarjeta,41007,2024-08-09 19:51:46
5042795,104011.0,3,2024-08-04 16:11:01,entregado,15.98,3.2,12.78,efectivo_entrega,46012,2024-08-04 18:01:05
5042796,113031.0,3,2024-08-07 16:15:04,devuelto,8.22,1.64,6.58,tarjeta,46008,
5042797,106309.0,2,2024-06-16 19:35:10,entregado,31.7,0.0,31.7,tarjeta,28006,2024-06-16 21:33:07
5042798,114122.0,4,2024-07-31 12:57:49,cancelado,12.79,1.28,11.51,tarjeta,41013,
5042799,103685.0,1,2024-08-11 17:31:42,devuelto,16.17,0.0,16.17,tarjeta,08001,
5042800,102313.0,3,2024-07-28 10:22:34,entregado,12.53,0.0,12.53,tarjeta,46023,2024-07-28 11:46:42
5042801,103060.0,1,2024-08-09 18:15:46,entregado,25.51,0.0,25.51,tarjeta,08026,2024-08-09 20:37:15
5042802,107302.0,1,2024-07-11 17:17:15,entregado,27.93,1.4,26.53,tarjeta,08029,2024-07-11 18:38:09
5042803,105373.0,2,2024-05-19 19:32:13,entregado,21.19,0.0,21.19,bizum,28001,2024-05-19 22:40:50
5042804,109710.0,2,2024-08-02 10:01:38,entregado,12.63,0.0,12.63,PAYPAL,28009,2024-08-02 13:04:33
5042805,113668.0,1,2024-05-31 10:04:34,entregado,22.82,3.42,19.4,paypal,08019,2024-05-31 11:14:07
5042806,107148.0,1,2024-06-07 12:26:15,cancelado,10.83,0.54,10.29,tarjeta,08017,
5042807,113772.0,2,18/06/2024 15:33,entregado,24.28,1.21,23.07,bizum,28012,2024-06-18 17:11:51
5042808,100294.0,3,2024-05-31 18:46:21,entregado,16.65,3.33,13.32,paypal,46011,2024-05-31 20:31:40
5042809,106133.0,1,2024-06-16 09:25:41,entregado,49.69,9.94,39.75,tarjeta,08009,2024-06-16 12:05:22
5042810,103739.0,1,2024-08-20 10:35:19,entregado,80.19,0.0,80.19,bizum,08020,2024-08-20 12:42:16
5042811,112584.0,3,2024-05-22 16:42:51,entregado,16.0,0.0,16.0,transferencia,46009,2024-05-22 20:07:15
5042812,104964.0,1,2024-06-26 20:46:27,devuelto,19.96,0.0,19.96,tarjeta,08022,
5042813,105101.0,1,2024-06-04 17:43:12,entregado,51.1,2.56,48.54,paypal,08036,2024-06-04 19:38:41
5042814,104394.0,2,2024-06-27 09:57:26,entregado,31.81,0.0,31.81,bizum,28042,2024-06-27 11:03:15
5042815,100435.0,2,2024-08-20 17:53:33,entregado,49.35,0.0,49.35,tarjeta,28005,2024-08-20 20:04:43
5042816,110288.0,1,2024-07-03 12:41:12,entregado,48.23,7.23,41.0,paypal,08017,2024-07-03 15:55:54
5042817,100994.0,1,2024-08-18 11:31:31,entregado,7.7,0.39,7.31,transferencia,08020,2024-08-18 13:57:26
5042818,100994.0,5,2024-06-30 20:30:09,entregado,31.04,3.1,27.94,tarjeta,48014,
5042819,102537.0,2,2024-07-18 16:47:37,entregado,41.86,0.0,41.86,tarjeta,28036,2024-07-18 19:10:48
5042820,101011.0,1,2024-06-30 08:48:12,en_preparacion,26.61,0.0,26.61,paypal,08006,
5042821,107236.0,1,2024-06-28 20:48:58,entregado,25.22,0.0,25.22,tarjeta,08034,2024-06-28 22:22:16
5042822,101689.0,5,2024-08-21 17:16:37,entregado,50.39,10.08,40.31,bizum,48011,2024-08-21 18:56:54
5042823,111713.0,1,2024-07-07 17:57:18,entregado,29.33,2.93,26.4,tarjeta,08021,2024-07-07 18:59:29
5042824,110697.0,2,2024-07-27 20:59:45,entregado,64.56,9.68,54.88,bizum,28005,2024-07-27 23:13:43
5042825,102530.0,3,2024-08-26 21:58:14,entregado,10.12,0.0,10.12,tarjeta,46013,2024-08-27 01:00:43
5042826,106804.0,2,2024-06-24 10:47:25,en_reparto,30.89,0.0,30.89,bizum,28009,
5042827,102345.0,3,2024-06-24 08:49:46,entregado,45.97,2.3,43.67,tarjeta,46003,2024-06-24 10:49:58
5042828,112243.0,4,2024-05-20 17:26:31,entregado,27.85,0.0,27.85,tarjeta,41006,2024-05-20 20:06:24
5042829,101480.0,3,2024-08-13 11:08:45,entregado,86.44,8.64,77.8,tarjeta,46007,2024-08-13 13:30:10
5042830,101517.0,2,2024-07-04 10:58:07,entregado,54.64,2.73,51.91,bizum,28014,2024-07-04 12:46:28
5042831,100015.0,5,2024-07-09 12:28:50,entregado,16.48,1.65,14.83,paypal,48001,2024-07-09 14:44:12
5042832,102217.0,1,2024-07-20 17:27:15,entregado,60.95,6.09,54.86,efectivo_entrega,08007,2024-07-20 18:59:26
5042833,103215.0,2,2024-06-19 18:55:18,cancelado,36.23,0.0,36.23,tarjeta,28050,
5042834,107880.0,2,2024-08-22 17:41:01,entregado,18.27,0.91,17.36,tarjeta,28012,2024-08-22 18:43:50
5042835,103380.0,2,2024-07-09 20:42:40,entregado,23.67,1.18,22.49,transferencia,28012,2024-07-09 23:14:07
5042836,106228.0,5,2024-07-15 19:29:49,entregado,31.67,4.75,26.92,bizum,48009,2024-07-15 22:27:02
5042837,111573.0,2,2024-07-31 19:08:09,entregado,67.87,6.79,61.08,tarjeta,28020,2024-07-31 22:09:27
5042838,101127.0,2,2024-08-14 18:16:54,entregado,19.51,2.93,16.58,bizum,28042,2024-08-14 19:19:34
5042839,112687.0,1,2024-07-24 10:17:47,cancelado,23.92,3.59,20.33,tarjeta,08008,
5042840,110297.0,3,2024-04-26 16:03:00,entregado,34.47,0.0,34.47,tarjeta,46008,2024-04-26 17:27:37
5042841,108674.0,1,2024-06-13 12:13:27,entregado,27.28,0.0,27.28,efectivo_entrega,08023,2024-06-13 15:19:50
5042842,110109.0,2,2024-06-04 18:56:22,entregado,30.68,3.07,27.61,tarjeta,28034,2024-06-04 20:01:51
5042843,114793.0,3,2024-07-18 18:55:33,entregado,27.6,1.38,26.22,tarjeta,46005,2024-07-18 21:26:09
5042844,104512.0,4,2024-07-18 09:08:46,cancelado,22.63,0.0,22.63,bizum,41016,
5042845,101072.0,1,2024-06-10 12:36:46,entregado,31.78,0.0,31.78,efectivo_entrega,08022,2024-06-10 15:51:41
5042846,112970.0,1,2024-08-03 14:54:57,entregado,38.6,5.79,32.81,paypal,08025,2024-08-03 17:55:32
5042847,101451.0,1,2024-06-19 20:43:05,en_reparto,33.91,1.7,32.21,efectivo_entrega,08029,
5042848,111956.0,4,2024-08-17 16:22:38,entregado,27.73,0.0,27.73,efectivo_entrega,41009,2024-08-17 18:16:09
5042849,109386.0,3,2024-07-26 12:43:06,entregado,8.64,0.86,7.78,tarjeta,46020,2024-07-26 15:01:39
5042850,113627.0,1,2024-07-25 11:50:40,entregado,24.94,3.74,21.2,paypal,08009,2024-07-25 13:43:07
5042851,115063.0,2,2024-08-12 18:36:20,entregado,123.96,0.0,123.96,tarjeta,28013,2024-08-12 20:37:36
5042852,109421.0,1,2024-05-17 17:50:37,entregado,18.59,1.86,16.73,bizum,08019,2024-05-17 18:53:53
5042853,103086.0,3,2024-07-04 17:28:25,entregado,32.9,4.93,27.97,Tarjeta,46009,2024-07-04 20:06:18
5042854,112480.0,4,2024-07-27 10:50:56,entregado,27.15,0.0,27.15,bizum,41020,2024-07-27 12:59:09
5042855,107768.0,3,2024-06-01 20:58:23,entregado,53.35,8.0,45.35,tarjeta,46018,2024-06-01 22:23:10
5042856,114672.0,2,2024-06-01 18:34:15,cancelado,20.24,0.0,20.24,bizum,28013,
5042857,114067.0,5,2024-07-09 12:13:34,entregado,51.58,0.0,51.58,tarjeta,48007,2024-07-09 13:52:58
5042858,101156.0,5,2024-06-24 22:07:08,entregado,54.02,10.8,43.22,bizum,48005,2024-06-25 01:22:21
5042859,100386.0,3,2024-07-09 15:40:49,entregado,60.52,0.0,60.52,tarjeta,46019,2024-07-09 18:48:59
5042860,108138.0,1,2024-07-25 18:48:13,entregado,53.8,0.0,53.8,tarjeta,08036,2024-07-25 20:44:04
5042861,110618.0,2,2024-04-26 18:42:32,en_preparacion,15.72,0.0,15.72,tarjeta,28020,
5042862,102247.0,4,2024-08-07 21:38:21,entregado,20.16,0.0,20.16,paypal,41019,2024-08-08 00:29:53
5042863,105314.0,2,2024-07-21 16:58:05,entregado,29.04,2.9,26.14,efectivo_entrega,28036,2024-07-21 18:49:15
5042864,107682.0,1,2024-08-31 20:56:37,entregado,21.46,0.0,21.46,tarjeta,08025,2024-08-31 23:10:08
5042865,105709.0,2,2024-07-06 17:23:38,entregado,24.56,0.0,24.56,paypal,28015,2024-07-06 19:37:06
5042866,,1,2024-08-10 18:51:37,entregado,7.78,0.39,7.39,bizum,08034,2024-08-10 20:34:51
5042867,101154.0,1,2024-08-07 12:48:43,entregado,8.85,0.44,8.41,tarjeta,08021,
5042868,113422.0,5,2024-08-18 09:39:55,entregado,13.08,0.0,13.08,tarjeta,48010,2024-08-18 11:17:48
5042869,100116.0,1,2024-08-11 15:55:43,entregado,81.34,8.13,73.21,tarjeta,08022,2024-08-11 17:30:39
5042870,109280.0,5,2024-08-05 13:29:25,entregado,15.03,0.0,15.03,bizum,48005,
5042871,110335.0,2,2024-06-11 18:20:02,entregado,10.84,0.54,10.3,tarjeta,28013,2024-06-11 20:35:19
5042872,115146.0,3,2024-08-23 12:13:51,entregado,31.28,0.0,31.28,tarjeta,46022,2024-08-23 15:17:26
5042873,100595.0,5,2024-08-10 19:53:40,entregado,34.43,0.0,34.43,tarjeta,48009,2024-08-10 22:33:23
5042874,101666.0,2,2024-09-06 09:03:41,entregado,103.67,0.0,103.67,bizum,28046,2024-09-06 10:46:09
5042875,106772.0,5,2024-06-23 11:21:23,entregado,27.33,1.37,25.96,bizum,48011,2024-06-23 13:11:58
5042876,113203.0,1,2024-07-31 17:19:14,entregado,121.25,6.06,115.19,paypal,08004,2024-07-31 19:11:55
5042877,104487.0,4,2024-08-11 18:29:34,entregado,21.93,0.0,21.93,tarjeta,41008,2024-08-11 21:58:08
5042878,101979.0,1,2024-08-04 09:45:38,entregado,41.36,0.0,41.36,bizum,08021,2024-08-04 11:35:00
5042879,110741.0,3,2024-06-14 20:35:00,entregado,24.54,1.23,23.31,tarjeta,46021,2024-06-14 22:00:56
5042880,,1,2024-06-22 10:30:22,entregado,46.27,0.0,46.27,bizum,08034,2024-06-22 12:44:48
5042881,109654.0,1,2024-06-16 17:39:15,entregado,34.15,0.0,34.15,TARJETA,08019,2024-06-16 20:42:00
5042882,112656.0,1,2024-08-20 15:53:53,entregado,28.55,2.85,25.7,tarjeta,08006,2024-08-20 17:22:52
5042883,102770.0,3,2024-05-31 10:59:25,entregado,12.39,0.62,11.77,tarjeta,46013,2024-05-31 12:31:15
5042884,102204.0,5,2024-08-10 09:50:51,entregado,25.54,0.0,25.54,tarjeta,48013,2024-08-10 12:51:00
5042885,104473.0,3,2024-07-07 17:31:31,cancelado,50.25,0.0,50.25,bizum,46007,
5042886,107020.0,1,2024-04-27 09:01:46,cancelado,26.53,2.65,23.88,bizum,08002,
5042887,114564.0,1,2024-05-20 10:34:45,devuelto,62.67,9.4,53.27,tarjeta,08036,
5042888,104295.0,2,2024-07-01 10:13:16,entregado,24.55,1.23,23.32,paypal,28020,2024-07-01 11:45:08
5042889,110398.0,1,2024-06-02 15:39:30,entregado,35.46,0.0,35.46,tarjeta,08011,2024-06-02 18:29:21
5042890,111092.0,1,2024-06-04 12:53:46,cancelado,16.72,0.0,16.72,tarjeta,08015,
5042891,113067.0,2,2024-06-04 11:41:37,devuelto,45.62,2.28,43.34,bizum,28020,
5042892,109713.0,1,2024-07-02 11:28:33,entregado,12.17,1.83,10.34,efectivo_entrega,08021,2024-07-02 14:24:52
5042893,106246.0,2,2024-07-18 10:37:06,entregado,35.21,0.0,35.21,efectivo_entrega,28007,2024-07-18 13:36:11
5042894,102685.0,3,2024-06-08 12:51:23,entregado,25.0,0.0,25.0,tarjeta,46012,2024-06-08 15:01:06
5042895,112143.0,1,2024-06-11 16:18:15,entregado,66.99,0.0,66.99,bizum,08028,2024-06-11 17:34:41
5042896,103708.0,2,2024-07-19 10:18:58,devuelto,46.27,0.0,46.27,tarjeta,28046,
5042897,103259.0,5,2024-09-03 10:22:48,entregado,22.85,1.14,21.71,bizum,48014,2024-09-03 13:35:14
5042898,113059.0,4,2024-06-11 14:35:52,entregado,122.2,0.0,122.2,tarjeta,41015,2024-06-11 15:43:19
5042899,112802.0,1,2024-08-07 16:38:52,entregado,31.83,0.0,31.83,bizum,08008,2024-08-07 20:06:50
5042900,114304.0,4,2024-06-29 17:27:31,entregado,53.74,2.69,51.05,paypal,41009,2024-06-29 19:48:22
5042901,114810.0,4,2024-07-20 11:12:48,entregado,25.42,0.0,25.42,paypal,41006,
5042902,110125.0,3,2024-05-23 21:23:44,entregado,54.66,0.0,54.66,tarjeta,46013,2024-05-23 22:32:11
5042903,111604.0,5,2024-06-14 10:07:03,entregado,44.46,6.67,37.79,tarjeta,48002,2024-06-14 13:12:15
5042904,114986.0,2,2024-06-30 18:05:28,entregado,29.88,0.0,29.88,tarjeta,28004,2024-06-30 20:12:58
5042905,112611.0,1,2024-06-15 11:25:24,entregado,64.16,0.0,64.16,tarjeta,08020,2024-06-15 14:09:52
5042906,108850.0,2,2024-08-19 17:45:52,entregado,9.18,0.0,9.18,efectivo_entrega,28042,2024-08-19 20:15:05
5042907,113396.0,1,2024-07-14 10:51:07,entregado,30.44,0.0,30.44,bizum,08008,2024-07-14 12:58:05
5042908,105847.0,2,2024-08-17 11:17:52,entregado,22.79,0.0,22.79,paypal,28001,2024-08-17 14:05:09
5042909,107224.0,2,2024-07-10 14:12:39,entregado,19.6,2.94,16.66,bizum,28013,2024-07-10 16:14:13
5042910,107160.0,3,2024-06-23 13:24:36,entregado,25.05,0.0,25.05,Tarjeta,46015,2024-06-23 15:51:06
5042911,111397.0,1,2024-07-05 09:06:31,entregado,22.26,3.34,18.92,tarjeta,08010,2024-07-05 10:19:36
5042912,104059.0,1,2024-06-05 16:47:04,entregado,72.9,3.65,69.25,tarjeta,08021,2024-06-05 20:16:10
5042913,113044.0,3,2024-06-21 18:51:50,en_reparto,20.18,3.03,17.15,tarjeta,46015,
5042914,103594.0,3,2024-05-20 11:20:29,entregado,16.02,1.6,14.42,mastercard,46012,2024-05-20 14:38:13
5042915,112820.0,1,2024-06-09 19:32:19,cancelado,72.95,7.29,65.66,tarjeta,08009,
5042916,115039.0,3,2024-08-23 19:07:57,cancelado,13.03,1.3,11.73,transferencia,46009,
5042917,110315.0,1,2024-07-04 16:26:09,cancelado,10.21,1.02,9.19,tarjeta,08036,
5042918,104465.0,1,2024-08-13 11:30:39,entregado,16.51,0.0,16.51,bizum,08004,2024-08-13 12:51:42
5042919,101698.0,3,2024-08-12 09:35:40,entregado,24.64,4.93,19.71,tarjeta,46003,2024-08-12 11:28:33
5042920,102511.0,5,2024-07-12 11:57:31,entregado,22.54,0.0,22.54,paypal,48001,2024-07-12 12:57:31
5042921,,2,2024-08-07 18:14:43,entregado,41.44,2.07,39.37,tarjeta,28008,2024-08-07 19:28:20
5042922,102232.0,1,2024-06-20 10:55:08,entregado,60.7,6.07,54.63,bizum,08036,2024-06-20 13:49:28
5042923,109344.0,1,2024-07-07 18:17:53,entregado,64.08,6.41,57.67,tarjeta,08002,
5042924,102386.0,3,2024-07-26 11:50:25,entregado,18.67,1.87,16.8,transferencia,46004,2024-07-26 13:25:02
5042925,106906.0,2,2024-05-24 11:34:01,devuelto,9.23,0.0,9.23,paypal,28042,
5042926,111144.0,1,2024-06-08 19:34:43,entregado,30.37,0.0,30.37,tarjeta,08021,2024-06-08 21:39:03
5042927,103252.0,1,2024-07-09 16:57:09,entregado,61.28,3.06,58.22,tarjeta,08009,2024-07-09 20:16:07
5042928,108944.0,1,2024-06-21 15:00:12,entregado,30.68,0.0,30.68,tarjeta,08034,2024-06-21 16:23:22
5042929,115145.0,4,2024-07-28 11:30:59,devuelto,50.5,10.1,40.4,tarjeta,41018,
5042930,114117.0,1,07/08/2024 19:47,devuelto,13.47,0.0,13.47,efectivo_entrega,08011,
5042931,107284.0,3,2024-08-24 12:07:52,entregado,115.65,0.0,115.65,transferencia,46023,2024-08-24 15:03:22
5042932,112167.0,1,2024-05-17 17:26:01,entregado,29.39,1.47,27.92,efectivo_entrega,08012,2024-05-17 20:26:11
5042933,109253.0,2,22/06/2024 16:29,en_reparto,19.37,0.0,19.37,tarjeta,28005,
5042934,112662.0,3,2024-07-19 10:00:27,devuelto,50.02,5.0,45.02,bizum,46005,
5042935,111520.0,4,2024-06-23 09:50:00,entregado,64.8,0.0,64.8,tarjeta,41003,2024-06-23 12:46:39
5042936,101797.0,2,2024-07-08 11:55:29,entregado,14.87,0.0,14.87,tarjeta,28001,2024-07-08 14:03:43
5042937,104035.0,1,2024-06-05 08:26:25,entregado,30.52,0.0,30.52,tarjeta,08010,2024-06-05 09:41:32
5042938,111269.0,2,2024-07-06 17:01:07,entregado,39.66,0.0,39.66,tarjeta,28028,2024-07-06 20:17:30
5042939,108939.0,2,2024-07-31 13:14:57,entregado,30.54,0.0,30.54,paypal,28015,2024-07-31 16:24:43
5042940,100561.0,2,2024-08-20 18:26:05,en_reparto,53.76,10.75,43.01,tarjeta,28002,
5042941,100695.0,2,2024-06-05 10:10:47,entregado,31.05,3.1,27.95,bizum,28045,2024-06-05 12:54:15
5042942,107169.0,4,2024-06-29 18:04:22,entregado,120.55,24.11,96.44,efectivo_entrega,41006,2024-06-29 19:49:08
5042943,101327.0,2,2024-06-28 11:04:14,entregado,28.17,0.0,28.17,Paypal,28014,2024-06-28 12:35:52
5042944,102779.0,3,2024-08-24 11:48:22,devuelto,17.21,0.0,17.21,tarjeta,46012,
5042945,109727.0,3,2024-08-12 09:48:23,entregado,37.24,5.59,31.65,tarjeta,46018,2024-08-12 12:08:20
5042946,113067.0,2,2024-07-16 17:00:52,entregado,22.75,0.0,22.75,BIZUM,28008,2024-07-16 18:52:30
5042947,105000.0,2,2024-06-08 19:26:27,entregado,29.7,1.49,28.21,tarjeta,28005,2024-06-08 22:55:26
5042948,105107.0,3,2024-08-03 08:59:41,entregado,77.39,3.87,73.52,paypal,46010,2024-08-03 09:59:52
5042949,102021.0,2,2024-06-01 14:54:19,entregado,103.29,0.0,103.29,paypal,28001,2024-06-01 16:00:39
5042950,101622.0,4,2024-08-10 07:13:47,en_reparto,29.14,1.46,27.68,tarjeta,41020,
5042951,112573.0,1,2024-07-18 17:15:21,entregado,13.92,0.0,13.92,tarjeta,08023,2024-07-18 18:26:12
5042952,111169.0,1,28/06/2024 11:41,entregado,41.31,0.0,41.31,efectivo_entrega,08020,2024-06-28 13:23:38
5042953,109029.0,1,2024-07-25 08:59:31,entregado,54.32,0.0,54.32,tarjeta,08005,2024-07-25 10:05:39
5042954,107444.0,2,2024-08-18 18:34:55,entregado,23.56,3.53,20.03,paypal,28006,2024-08-18 19:37:59
5042955,111374.0,2,2024-05-26 16:01:49,entregado,21.95,1.1,20.85,tarjeta,28036,2024-05-26 18:35:16
5042956,111662.0,1,2024-08-07 12:29:01,entregado,26.27,0.0,26.27,paypal,08007,2024-08-07 14:39:57
5042957,101633.0,3,2024-08-09 16:24:42,entregado,66.46,9.97,56.49,paypal,46020,2024-08-09 19:53:10
5042958,101784.0,2,2024-07-18 12:56:12,entregado,26.47,1.32,25.15,tarjeta,28050,2024-07-18 15:43:39
5042959,110241.0,2,2024-07-17 20:52:07,entregado,29.47,4.42,25.05,transferencia,28009,2024-07-17 22:06:18
5042960,109613.0,2,2024-06-26 20:14:34,entregado,34.49,0.0,34.49,tarjeta,28015,2024-06-26 22:51:43
5042961,103675.0,1,2024-06-15 17:08:53,entregado,33.47,0.0,33.47,tarjeta,08023,2024-06-15 20:03:01
5042962,101434.0,4,2024-07-24 15:57:47,entregado,43.24,0.0,43.24,paypal,41010,2024-07-24 18:14:19
5042963,113411.0,2,2024-07-04 09:48:52,entregado,16.72,0.0,16.72,TARJETA,28003,2024-07-04 11:46:25
5042964,114560.0,4,2024-08-26 21:02:06,entregado,49.46,0.0,49.46,bizum,41006,2024-08-27 00:20:21
5042965,107325.0,3,2024-07-06 09:29:08,entregado,17.53,0.0,17.53,tarjeta,46018,2024-07-06 10:48:03
5042966,100300.0,1,2024-08-19 17:00:36,cancelado,22.98,0.0,22.98,bizum,08023,
5042967,106007.0,2,2024-06-06 18:06:00,entregado,73.17,10.98,62.19,transferencia,28028,2024-06-06 20:45:31
5042968,109469.0,1,2024-07-03 11:18:51,entregado,24.5,1.23,23.27,efectivo_entrega,08015,2024-07-03 14:46:37
5042969,105737.0,3,2024-06-18 19:21:19,entregado,33.15,1.66,31.49,tarjeta,46010,2024-06-18 21:26:46
5042970,111008.0,1,30/07/2024 12:09,entregado,79.61,7.96,71.65,bizum,08029,2024-07-30 15:08:54
5042971,108869.0,2,2024-07-14 10:26:36,entregado,21.43,0.0,21.43,bizum,28009,2024-07-14 13:31:21
5042972,110500.0,2,2024-08-16 16:17:16,entregado,14.06,0.7,13.36,tarjeta,28007,2024-08-16 17:59:03
5042973,112757.0,4,2024-07-04 11:49:51,en_preparacion,74.55,0.0,74.55,efectivo_entrega,41012,
5042974,107593.0,1,2024-08-19 15:04:12,entregado,51.74,7.76,43.98,bizum,08035,2024-08-19 16:37:02
5042975,103596.0,5,2024-06-09 20:21:33,entregado,13.76,0.0,13.76,bizum,48011,2024-06-09 23:06:16
5042976,114981.0,2,2024-08-14 20:26:33,entregado,61.83,9.27,52.56,tarjeta,28016,2024-08-14 23:27:37
5042977,103681.0,2,2024-07-15 14:21:28,devuelto,50.3,0.0,50.3,bizum,28042,
5042978,112812.0,2,2024-06-17 16:22:37,entregado,15.28,2.29,12.99,tarjeta,28004,2024-06-17 19:22:46
5042979,111237.0,2,2024-08-13 17:32:33,devuelto,44.91,6.74,38.17,bizum,28015,
5042980,106742.0,1,2024-08-12 19:52:36,devuelto,41.4,0.0,41.4,efectivo_entrega,08029,
5042981,110303.0,3,2024-06-02 20:12:56,devuelto,75.08,0.0,75.08,tarjeta,46018,
5042982,108818.0,2,2024-07-26 21:43:13,devuelto,26.62,1.33,25.29,tarjeta,28015,
5042983,109928.0,1,2024-07-06 11:14:32,entregado,52.89,0.0,52.89,tarjeta,08029,2024-07-06 12:30:24
5042984,106024.0,2,2024-06-22 18:27:30,entregado,32.39,0.0,32.39,tarjeta,28002,2024-06-22 20:32:26
5042985,102547.0,1,2024-06-26 20:49:08,entregado,17.36,1.74,15.62,efectivo_entrega,08023,2024-06-26 22:45:51
5042986,103895.0,2,2024-07-24 18:13:50,entregado,39.4,1.97,37.43,efectivo_entrega,28001,2024-07-24 20:53:34
5042987,102544.0,1,2024-07-17 10:50:54,en_preparacion,60.34,0.0,60.34,bizum,08028,
5042988,105137.0,2,2024-06-26 11:34:28,entregado,24.6,0.0,24.6,tarjeta,28034,2024-06-26 13:46:11
